id,type of property,subtype of property,locality,province,postalCode,price,type of sale,number of bedrooms,living area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building
10613477,HOUSE,HOUSE,Uccle,Brussels,1180,530000,residential_sale,4,0,installed,False,False,1,12,1,140,164,285,3,False,to_renovate
10516282,HOUSE,HOUSE,Woluwe-Saint-Lambert,Brussels,1200,530000,residential_sale,4,30,not_installed,False,False,1,0,1,50,215,102,2,False,to_renovate
10566963,HOUSE,VILLA,Ternat,Flemish Brabant,1740,539200,residential_sale,3,0,installed,0,1,1,1,1,1,176,604,4,False,as_new
10363965,HOUSE,MANSION,Schaerbeek,Brussels,1030,545000,residential_sale,6,0,installed,False,False,0,0,0,0,173,90,2,False,to_be_done_up
10613617,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,545000,residential_sale,2,32,usa_hyper_equipped,1,False,1,45,0,0,90,100,2,False,as_new
10520360,HOUSE,HOUSE,Overijse,Flemish Brabant,3090,545000,residential_sale,4,27,installed,False,False,1,0,1,3050,206,3504,4,False,good
10346514,HOUSE,HOUSE,Bruxelles,Brussels,1000,550000,residential_sale,2,22,usa_hyper_equipped,0,False,1,25,0,0,82,83,2,False,as_new
10612151,HOUSE,VILLA,MARBAIS,Walloon Brabant,1495,550000,residential_sale,5,30,usa_hyper_equipped,0,1,0,0,1,0,216,1708,3,0,good
9112346,APARTMENT,APARTMENT,Gistel,West Flanders,8470,399000,residential_sale,3,0,hyper_equipped,False,False,1,20,0,0,146,0,0,False,as_new
10485238,APARTMENT,GROUND_FLOOR,Heuvelland,West Flanders,8950,399000,residential_sale,3,39,hyper_equipped,1,False,1,0,1,0,185,0,0,False,as_new
10447490,APARTMENT,DUPLEX,Lievegem,East Flanders,9950,410000,residential_sale,3,0,hyper_equipped,False,False,1,0,0,0,140,0,0,False,as_new
10312091,APARTMENT,APARTMENT,Antwerpen,Antwerp,2000,414000,residential_sale,2,0,installed,False,False,1,8,0,0,98,0,2,0,as_new
10538654,APARTMENT,APARTMENT,Etterbeek,Brussels,1040,425000,residential_sale,2,0,hyper_equipped,0,False,1,8,0,0,90,0,1,False,as_new
10617017,APARTMENT,APARTMENT,Roeselare,West Flanders,8800,425000,residential_sale,2,0,installed,0,False,1,10,0,0,120,0,2,False,just_renovated
10335342,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,435000,residential_sale,2,32,usa_hyper_equipped,False,False,0,0,0,0,90,0,2,False,as_new
10557324,APARTMENT,GROUND_FLOOR,Woluwe-Saint-Pierre,Brussels,1150,435000,residential_sale,2,30,installed,False,False,1,27,1,53,102,0,2,False,as_new
10641604,APARTMENT,DUPLEX,Mechelen,Antwerp,2800,438000,residential_sale,2,0,semi_equipped,False,False,1,8,0,0,119,0,2,False,good
10551541,APARTMENT,APARTMENT,Antwerpen Berchem,Antwerp,2600,440000,residential_sale,2,0,hyper_equipped,0,False,1,0,0,0,168,0,2,False,good
10537042,APARTMENT,APARTMENT,Antwerp,Antwerp,2050,445000,residential_sale,2,0,usa_hyper_equipped,0,False,1,24,1,25,89,0,0,0,just_renovated
10384263,APARTMENT,APARTMENT,Koksijde,West Flanders,8670,445000,residential_sale,2,0,usa_hyper_equipped,1,False,1,0,0,0,60,0,2,False,as_new
10605440,APARTMENT,DUPLEX,Leuven,Flemish Brabant,3000,450000,residential_sale,2,0,usa_hyper_equipped,False,False,1,0,0,0,137,0,0,0,good
10643325,APARTMENT,TRIPLEX,Ixelles,Brussels,1050,465000,residential_sale,3,26,hyper_equipped,False,False,0,0,0,0,118,0,2,False,good
10643319,APARTMENT,APARTMENT,Ixelles,Brussels,1050,465000,residential_sale,3,32,hyper_equipped,False,False,0,0,0,0,118,0,2,False,good
10645538,APARTMENT,DUPLEX,Ixelles,Brussels,1050,475000,residential_sale,2,45,usa_hyper_equipped,False,False,1,14,0,0,120,0,2,False,good
10422199,APARTMENT,GROUND_FLOOR,Oostende,West Flanders,8400,475000,residential_sale,2,0,hyper_equipped,False,False,1,0,0,0,227,0,0,False,as_new
10233481,APARTMENT,APARTMENT,Zaventem,Flemish Brabant,1933,489765,residential_sale,1,0,installed,False,False,1,12,0,0,77,0,0,False,as_new
10164680,APARTMENT,APARTMENT,Zaventem,Flemish Brabant,1933,489765,residential_sale,1,0,installed,False,False,1,12,0,0,77,0,0,False,as_new
10625058,APARTMENT,APARTMENT,Ixelles,Brussels,1050,495000,residential_sale,1,22,usa_semi_equipped,False,False,1,0,1,25,74,0,2,False,as_new
10583800,APARTMENT,PENTHOUSE,Vilvoorde,Flemish Brabant,1800,499000,residential_sale,2,0,hyper_equipped,False,False,1,0,0,0,180,0,2,False,good
10535694,APARTMENT,APARTMENT,Saint-Gilles,Brussels,1060,525000,residential_sale,3,23,0,0,False,1,47,0,0,149,0,2,False,to_renovate
10401170,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,525000,residential_sale,1,0,hyper_equipped,0,False,1,20,0,0,85,0,0,0,0
10370702,APARTMENT,APARTMENT,Diest,Flemish Brabant,3290,525000,residential_sale,3,45,hyper_equipped,0,False,1,25,0,0,187,0,2,False,as_new
10495109,APARTMENT,APARTMENT,Antwerpen,Antwerp,2018,530000,residential_sale,3,0,hyper_equipped,0,False,1,1,0,0,115,0,2,False,as_new
10614706,APARTMENT,APARTMENT,Kortrijk,West Flanders,8500,545000,residential_sale,5,0,semi_equipped,0,1,1,0,0,0,300,0,2,0,0
10566319,APARTMENT,APARTMENT,Balen,Antwerp,2490,549000,residential_sale,10,199,semi_equipped,False,False,1,0,0,0,0,0,0,False,to_be_done_up
10345247,APARTMENT,APARTMENT,Bruxelles,Brussels,1000,550000,residential_sale,2,22,usa_hyper_equipped,0,False,1,25,0,0,82,0,2,False,as_new
10593709,APARTMENT,PENTHOUSE,Antwerp,Antwerp,2000,555000,residential_sale,1,50,hyper_equipped,0,False,1,37,0,0,102,0,0,False,0
10641749,APARTMENT,PENTHOUSE,Etterbeek,Brussels,1040,560000,residential_sale,2,0,hyper_equipped,0,False,1,0,0,0,115,0,2,0,as_new
10517571,HOUSE,APARTMENT_BLOCK,Huy,Liège,4500,550000,residential_sale,7,0,installed,0,1,0,0,0,0,320,0,2,0,good
10517570,HOUSE,HOUSE,Huy,Liège,4500,550000,residential_sale,7,0,installed,0,1,0,0,0,0,320,0,2,0,good
10602692,HOUSE,HOUSE,Soumagne,Liège,4633,550000,residential_sale,3,38,installed,0,1,1,60,1,550,195,1019,4,0,0
10582870,HOUSE,VILLA,Ottignies,Walloon Brabant,1340,565000,residential_sale,4,43,semi_equipped,0,1,0,0,1,0,176,1116,4,0,to_renovate
10637575,HOUSE,HOUSE,Bonheiden,Antwerp,2820,570000,residential_sale,3,0,0,0,1,1,0,1,0,183,1856,4,0,good
10227535,HOUSE,EXCEPTIONAL_PROPERTY,Rochefort,Namur,5580,575000,residential_sale,13,42,usa_hyper_equipped,False,False,1,0,0,0,750,5467,3,False,good
10561564,HOUSE,HOUSE,Etterbeek,Brussels,1040,580000,residential_sale,4,21,usa_hyper_equipped,0,False,1,11,0,0,200,200,2,False,good
10571097,HOUSE,HOUSE,ITEGEM,Antwerp,2222,589000,residential_sale,3,0,installed,0,1,1,50,1,1456,298,2093,3,0,0
10612676,HOUSE,HOUSE,NIJLEN,Antwerp,2560,590000,residential_sale,3,0,installed,0,1,1,0,0,0,279,515,4,0,0
10645898,HOUSE,VILLA,Waterloo,Walloon Brabant,1410,595000,residential_sale,4,48,installed,False,False,1,36,1,638,193,638,4,False,to_be_done_up
10585897,HOUSE,VILLA,Hoeilaart,Flemish Brabant,1560,595000,residential_sale,5,43,installed,False,False,1,47,1,450,250,973,4,False,good
10607631,HOUSE,EXCEPTIONAL_PROPERTY,Overijse,Flemish Brabant,3090,595000,residential_sale,4,16,installed,False,False,1,21,1,1521,213,2177,4,False,to_be_done_up
10244107,HOUSE,HOUSE,Lasne,Walloon Brabant,1380,599000,residential_sale,4,55,installed,False,False,1,0,1,649,480,649,3,False,just_renovated
10299488,HOUSE,HOUSE,Knokke-Heist,West Flanders,8300,599000,residential_sale,3,0,hyper_equipped,0,False,1,0,0,0,121,104,2,False,good
10634846,HOUSE,VILLA,Jalhay,Liège,4845,600000,residential_sale,5,0,usa_installed,0,False,0,0,0,0,250,1369,4,1,0
10551405,HOUSE,HOUSE,Rijkevorsel,Antwerp,2310,609000,residential_sale,4,0,installed,0,1,1,0,0,0,328,1395,4,0,as_new
10515296,HOUSE,VILLA,Waterloo,Walloon Brabant,1410,620000,residential_sale,4,38,hyper_equipped,0,False,1,20,1,750,153,859,4,False,good
10643575,HOUSE,VILLA,Erondegem,East Flanders,9420,624000,residential_sale,4,0,0,0,False,1,0,0,0,260,1059,4,0,good
10436325,HOUSE,HOUSE,Bouillon,Luxembourg,6830,625000,residential_sale,8,0,installed,0,1,0,0,0,0,262,151,3,0,0
10634826,HOUSE,HOUSE,Londerzeel,Flemish Brabant,1840,649000,residential_sale,5,0,installed,0,1,1,0,1,0,348,999,3,0,good
10621572,HOUSE,HOUSE,Kraainem,Flemish Brabant,1950,649000,residential_sale,3,45,semi_equipped,0,1,1,8,0,0,160,250,3,0,to_renovate
10522001,HOUSE,HOUSE,Namur,Namur,5000,649000,residential_sale,6,33,usa_installed,False,False,1,100,1,600,250,819,4,False,as_new
10629614,HOUSE,HOUSE,Schaerbeek,Brussels,1030,650000,residential_sale,4,30,usa_hyper_equipped,False,False,1,25,0,0,196,80,2,False,as_new
10325309,HOUSE,HOUSE,St-Gilles,Brussels,1060,650000,residential_sale,6,0,installed,False,False,1,0,1,25,324,124,2,False,good
10289050,HOUSE,MIXED_USE_BUILDING,Evere,Brussels,1140,650000,residential_sale,5,0,hyper_equipped,False,False,0,0,0,0,411,250,2,False,good
10614119,HOUSE,VILLA,Waterloo,Walloon Brabant,1410,650000,residential_sale,3,45,usa_hyper_equipped,0,False,1,30,0,0,180,750,4,False,as_new
10646915,HOUSE,COUNTRY_COTTAGE,Sint-Gillis-Waas,East Flanders,9170,650000,residential_sale,2,50,installed,0,1,1,0,1,1360,210,1920,4,0,good
10556042,HOUSE,MIXED_USE_BUILDING,Auderghem,Brussels,1160,665000,residential_sale,4,0,installed,False,False,1,0,1,750,250,837,3,0,good
10599956,HOUSE,VILLA,Lasne,Walloon Brabant,1380,670000,residential_sale,3,0,0,False,False,0,0,0,0,180,777,4,False,to_be_done_up
10620239,HOUSE,HOUSE,Schaerbeek,Brussels,1030,675000,residential_sale,6,82,installed,0,1,0,0,1,241,385,376,2,0,good
10385459,APARTMENT,APARTMENT,Knokke-Zoute,West Flanders,8300,565000,residential_sale,2,0,0,0,False,1,0,0,0,64,0,0,False,as_new
10058676,APARTMENT,APARTMENT,Knokke-Zoute,West Flanders,8300,565000,residential_sale,2,0,installed,0,False,0,0,0,0,64,0,0,False,as_new
10133511,APARTMENT,APARTMENT,Heist-aan-Zee,West Flanders,8301,565000,residential_sale,3,38,usa_installed,False,False,1,16,0,0,120,0,2,False,as_new
10415327,APARTMENT,APARTMENT,Antwerp,Antwerp,2018,570000,residential_sale,3,0,usa_hyper_equipped,0,False,1,0,0,0,150,0,0,False,as_new
10338328,APARTMENT,APARTMENT,Forest,Brussels,1190,575000,residential_sale,3,65,hyper_equipped,0,1,1,0,0,0,160,0,2,0,to_be_done_up
10633723,APARTMENT,APARTMENT,Ixelles,Brussels,1050,585000,residential_sale,2,35,installed,False,False,1,10,0,0,139,0,2,False,good
10537043,APARTMENT,APARTMENT,Antwerp,Antwerp,2050,595000,residential_sale,2,28,usa_hyper_equipped,0,False,1,53,0,0,135,0,0,0,just_renovated
10381213,APARTMENT,APARTMENT,Knokke,West Flanders,8300,595000,residential_sale,2,0,hyper_equipped,False,False,1,2,0,0,75,0,2,0,as_new
10624795,APARTMENT,APARTMENT,Nieuwpoort,West Flanders,8620,595000,residential_sale,2,26,0,1,False,1,6,0,0,78,0,0,1,as_new
10510532,APARTMENT,DUPLEX,Nieuwpoort,West Flanders,8620,595000,residential_sale,4,0,installed,False,False,0,0,0,0,155,0,4,False,good
10233482,APARTMENT,PENTHOUSE,Zaventem,Flemish Brabant,1933,595500,residential_sale,1,0,hyper_equipped,False,False,1,41,0,0,43,0,0,False,as_new
10164679,APARTMENT,PENTHOUSE,Zaventem,Flemish Brabant,1933,595500,residential_sale,1,0,hyper_equipped,False,False,1,41,0,0,43,0,0,False,as_new
10591003,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,596000,residential_sale,4,60,hyper_equipped,False,False,1,6,0,0,170,0,2,False,good
10336665,APARTMENT,DUPLEX,Ixelles,Brussels,1050,597500,residential_sale,2,0,usa_hyper_equipped,False,False,1,0,1,23,161,0,2,False,good
10099623,APARTMENT,DUPLEX,Ixelles,Brussels,1050,597500,residential_sale,2,0,usa_hyper_equipped,False,False,1,0,1,23,161,0,2,False,good
10600881,APARTMENT,LOFT,Bruxelles,Brussels,1000,599000,residential_sale,3,0,usa_hyper_equipped,False,False,1,31,0,0,200,0,2,False,as_new
10194689,APARTMENT,APARTMENT,Antwerpen,Antwerp,2000,610000,residential_sale,3,0,installed,False,False,1,17,0,0,136,0,2,0,as_new
10531739,APARTMENT,APARTMENT,Antwerp,Antwerp,2000,620000,residential_sale,2,0,hyper_equipped,0,False,0,0,0,0,120,0,2,0,as_new
10528710,APARTMENT,APARTMENT,Oostende,West Flanders,8400,625000,residential_sale,3,26,hyper_equipped,False,False,0,0,0,0,84,0,0,False,just_renovated
10615120,APARTMENT,APARTMENT,Ronse,East Flanders,9600,630000,residential_sale,2,0,installed,False,False,1,0,0,0,71,0,0,False,as_new
10391240,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,639000,residential_sale,2,0,hyper_equipped,1,False,0,0,0,0,70,0,2,False,as_new
10593338,APARTMENT,DUPLEX,Woluwe-Saint-Lambert,Brussels,1200,650000,residential_sale,5,52,hyper_equipped,False,False,1,5,1,45,213,0,2,False,to_renovate
10251465,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,675000,residential_sale,2,0,usa_hyper_equipped,False,False,0,0,0,0,55,0,2,False,just_renovated
10485071,APARTMENT,APARTMENT,Ixelles,Brussels,1050,680000,residential_sale,4,60,hyper_equipped,0,1,1,22,0,0,187,0,3,False,good
10170712,APARTMENT,DUPLEX,Knokke,West Flanders,8300,695000,residential_sale,2,0,hyper_equipped,False,False,1,8,0,0,106,0,2,0,as_new
10430702,APARTMENT,PENTHOUSE,Leuven,Flemish Brabant,3000,732021,residential_sale,3,0,usa_hyper_equipped,0,False,1,25,0,0,141,0,0,0,as_new
10590384,APARTMENT,APARTMENT,De Panne,West Flanders,8660,748000,residential_sale,4,0,hyper_equipped,False,False,1,0,1,0,145,0,0,False,as_new
10585353,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,749000,residential_sale,2,0,usa_hyper_equipped,0,False,1,0,0,0,78,0,3,False,as_new
10633240,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,750000,residential_sale,2,0,usa_hyper_equipped,1,False,1,0,1,136,86,0,2,False,as_new
10587014,APARTMENT,DUPLEX,Ixelles,Brussels,1050,790000,residential_sale,2,0,usa_hyper_equipped,False,False,1,24,1,75,117,0,2,False,as_new
10346940,HOUSE,VILLA,Wezembeek-Oppem,Flemish Brabant,1970,675000,residential_sale,4,30,hyper_equipped,False,False,1,20,1,500,160,600,4,False,good
10641602,HOUSE,HOUSE,Messancy,Luxembourg,6780,675000,residential_sale,5,40,hyper_equipped,False,False,1,40,1,810,320,1110,4,False,good
10321165,HOUSE,HOUSE,Bruxelles,Brussels,1000,685000,residential_sale,5,0,semi_equipped,False,False,1,0,1,70,280,149,2,False,to_renovate
10357607,HOUSE,HOUSE,Schaerbeek,Brussels,1030,685000,residential_sale,5,0,not_installed,False,False,1,0,1,70,280,149,2,False,to_renovate
10095454,HOUSE,HOUSE,Waterloo,Walloon Brabant,1410,685000,residential_sale,4,0,hyper_equipped,False,False,1,0,1,50,180,140,2,False,as_new
10639008,HOUSE,HOUSE,Liège,Liège,4000,685000,residential_sale,4,27,0,False,False,1,5,0,0,343,1548,4,False,to_renovate
10566484,HOUSE,HOUSE,Schaerbeek,Brussels,1030,695000,residential_sale,5,40,not_installed,False,False,1,20,1,30,245,105,2,False,to_be_done_up
10641080,HOUSE,HOUSE,Etterbeek,Brussels,1040,695000,residential_sale,5,32,hyper_equipped,False,False,1,18,1,60,225,150,2,False,to_be_done_up
10647332,HOUSE,HOUSE,Wavre,Walloon Brabant,1300,695000,residential_sale,3,31,installed,False,False,1,0,0,0,224,1906,4,False,to_be_done_up
10647569,HOUSE,HOUSE,Hoeilaart,Flemish Brabant,1560,695000,residential_sale,4,45,installed,False,False,1,0,1,743,0,863,4,0,good
10627855,HOUSE,VILLA,PUURS-SINT-AMANDS,Antwerp,2870,695000,residential_sale,3,50,installed,0,1,0,0,0,0,269,2324,4,0,good
10625949,HOUSE,COUNTRY_COTTAGE,Lissewege,West Flanders,8380,697000,residential_sale,4,0,installed,0,1,1,50,0,0,220,1662,4,0,good
10548090,HOUSE,HOUSE,Oudenaarde,East Flanders,9700,698000,residential_sale,5,0,installed,0,1,0,0,1,0,265,270,3,0,0
10549998,HOUSE,VILLA,Herenthout,Antwerp,2270,699000,residential_sale,4,0,installed,0,1,1,0,1,0,440,1671,4,1,good
10159121,HOUSE,HOUSE,Louvain-La-Neuve,Walloon Brabant,1348,700000,residential_sale,7,30,hyper_equipped,0,1,1,20,1,128,275,276,2,0,good
10157666,HOUSE,COUNTRY_COTTAGE,Fontaine-l'Eveque,Hainaut,6140,700000,residential_sale,4,49,installed,False,False,0,0,1,30000,480,29000,4,False,good
9626877,HOUSE,APARTMENT_BLOCK,Woluwe-Saint-Lambert,Brussels,1200,715000,residential_sale,7,0,usa_installed,False,False,1,28,1,100,322,175,2,False,to_renovate
10641182,HOUSE,EXCEPTIONAL_PROPERTY,Bruxelles,Brussels,1000,720000,residential_sale,4,20,hyper_equipped,False,False,1,32,0,0,180,96,2,False,as_new
10639903,HOUSE,HOUSE,Halle,Flemish Brabant,1500,720000,residential_sale,4,25,installed,0,1,1,0,0,0,207,0,4,0,good
10639902,HOUSE,HOUSE,Buizingen,Flemish Brabant,1501,720000,residential_sale,4,25,installed,0,1,1,0,0,0,207,0,4,0,good
10393801,HOUSE,VILLA,Chaudfontaine Embourg,Liège,4053,720000,residential_sale,5,11,hyper_equipped,False,False,1,0,1,995,240,1100,4,1,as_new
9637895,HOUSE,HOUSE,Etterbeek,Brussels,1040,725000,residential_sale,7,25,installed,1,False,1,40,0,0,220,74,2,False,good
10524729,HOUSE,HOUSE,Woluwe-Saint-Pierre,Brussels,1150,725000,residential_sale,4,40,hyper_equipped,False,False,1,20,1,140,178,260,3,False,to_be_done_up
10630012,HOUSE,VILLA,Waterloo,Walloon Brabant,1410,725000,residential_sale,4,63,installed,False,False,1,0,1,823,223,823,4,False,good
10215808,HOUSE,VILLA,Waterloo,Walloon Brabant,1410,729000,residential_sale,4,37,installed,False,False,1,0,1,1350,202,1350,4,False,good
10623079,HOUSE,HOUSE,Brugge,West Flanders,8000,730000,residential_sale,5,24,usa_hyper_equipped,False,False,1,16,0,0,221,299,2,False,as_new
10496201,HOUSE,VILLA,Waterloo,Walloon Brabant,1410,735000,residential_sale,4,36,hyper_equipped,False,False,1,0,1,725,176,725,4,False,as_new
10644533,HOUSE,HOUSE,Huldenberg,Flemish Brabant,3040,735000,residential_sale,5,31,hyper_equipped,False,False,1,48,1,500,340,576,4,False,good
10135983,HOUSE,HOUSE,Uccle,Brussels,1180,740000,residential_sale,4,0,hyper_equipped,False,False,1,0,0,0,240,188,2,False,as_new
10142885,HOUSE,MIXED_USE_BUILDING,Ixelles,Brussels,1050,745000,residential_sale,3,0,usa_hyper_equipped,False,False,0,0,0,0,0,0,2,False,good
10372241,APARTMENT,GROUND_FLOOR,Uccle,Brussels,1180,790000,residential_sale,3,49,hyper_equipped,False,False,1,0,1,200,150,0,2,False,as_new
10494755,APARTMENT,DUPLEX,Knokke-Heist,West Flanders,8300,795000,residential_sale,2,0,usa_hyper_equipped,False,False,1,0,0,0,85,0,2,False,as_new
10560544,APARTMENT,APARTMENT,Oostende,West Flanders,8400,795000,residential_sale,2,0,0,False,False,1,0,0,0,262,0,0,False,just_renovated
10379153,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,Brussels,1200,850000,residential_sale,3,50,hyper_equipped,False,False,1,0,0,0,211,0,2,False,as_new
10534367,APARTMENT,PENTHOUSE,Antwerp,Antwerp,2000,869000,residential_sale,2,45,hyper_equipped,False,False,1,14,0,0,135,0,2,False,just_renovated
10084011,APARTMENT,GROUND_FLOOR,Woluwe-Saint-Pierre,Brussels,1150,890000,residential_sale,3,0,installed,False,False,1,70,0,0,300,0,2,False,to_renovate
10589592,APARTMENT,GROUND_FLOOR,Uccle,Brussels,1180,895000,residential_sale,3,0,hyper_equipped,False,False,1,20,0,0,234,0,2,False,as_new
10438217,APARTMENT,DUPLEX,Antwerp,Antwerp,2000,995000,residential_sale,4,50,hyper_equipped,False,False,1,10,0,0,268,0,3,0,as_new
10645670,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,995000,residential_sale,3,29,0,1,False,1,0,0,0,92,0,3,False,as_new
10638860,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,999000,residential_sale,2,0,hyper_equipped,1,False,1,0,0,0,87,0,2,False,as_new
10294727,APARTMENT,DUPLEX,Knokke-Heist,West Flanders,8300,1090000,residential_sale,3,0,hyper_equipped,1,False,1,0,0,0,98,0,2,False,just_renovated
10641369,APARTMENT,PENTHOUSE,Schilde,Antwerp,2970,1180000,residential_sale,2,0,0,0,False,1,0,0,0,222,0,4,0,as_new
10215533,APARTMENT,PENTHOUSE,Antwerp,Antwerp,2000,1280000,residential_sale,3,0,usa_hyper_equipped,False,False,1,0,0,0,200,0,0,False,0
10506146,APARTMENT,APARTMENT,Zoutleeuw,Flemish Brabant,3440,1315000,residential_sale,3,0,installed,False,False,0,0,0,0,365,0,4,False,good
10622459,APARTMENT,DUPLEX,Knokke-Heist,West Flanders,8300,1350000,residential_sale,3,0,usa_hyper_equipped,0,False,0,0,0,0,146,0,4,False,good
10488825,APARTMENT,APARTMENT,Knokke,West Flanders,8300,1350000,residential_sale,2,0,hyper_equipped,0,False,0,0,1,0,75,0,2,False,just_renovated
10486188,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,1350000,residential_sale,2,0,hyper_equipped,False,False,1,0,0,0,75,0,2,False,just_renovated
10537165,APARTMENT,APARTMENT,Ixelles,Brussels,1050,1390000,residential_sale,3,1,installed,False,False,1,1,0,0,153,0,3,False,as_new
10629400,APARTMENT,APARTMENT,Knokke,West Flanders,8300,1395000,residential_sale,3,0,usa_installed,1,False,1,35,1,0,122,0,2,False,as_new
10565902,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,1435000,residential_sale,3,0,hyper_equipped,0,False,1,4,0,0,91,0,2,False,good
10481563,APARTMENT,PENTHOUSE,Knokke-Heist,West Flanders,8300,1475000,residential_sale,2,0,installed,0,False,1,0,0,0,95,0,4,False,just_renovated
8904405,APARTMENT,APARTMENT,Ixelles,Brussels,1050,1537000,residential_sale,2,0,usa_semi_equipped,False,False,1,0,0,0,160,0,0,False,as_new
10540789,APARTMENT,APARTMENT,De Haan,West Flanders,8420,1550000,residential_sale,3,0,0,False,False,0,0,0,0,242,0,2,False,0
10644493,APARTMENT,APARTMENT,Ixelles,Brussels,1050,1595000,residential_sale,3,0,hyper_equipped,False,False,1,22,0,0,238,0,2,False,just_renovated
10528991,APARTMENT,PENTHOUSE,Knokke-Heist,West Flanders,8300,1595000,residential_sale,3,0,hyper_equipped,0,False,1,40,0,0,145,0,2,False,good
10620301,APARTMENT,APARTMENT,Watermael-Boitsfort,Brussels,1170,1695000,residential_sale,3,38,0,False,1,1,0,0,0,261,0,0,False,good
9888923,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,1750000,residential_sale,3,0,usa_hyper_equipped,1,False,1,0,0,0,131,0,2,False,as_new
9705281,APARTMENT,TRIPLEX,Knokke-Heist,West Flanders,8300,1750000,residential_sale,4,0,usa_hyper_equipped,False,False,1,0,0,0,225,0,2,False,as_new
10399225,APARTMENT,APARTMENT,Knokke-Heist,West Flanders,8300,1795000,residential_sale,2,0,usa_hyper_equipped,False,False,1,0,0,0,105,0,0,False,good
10373463,APARTMENT,DUPLEX,Uccle,Brussels,1180,1800000,residential_sale,2,0,hyper_equipped,False,False,1,75,1,400,375,0,4,1,as_new
10559952,HOUSE,HOUSE,Hoeilaart,Flemish Brabant,1560,745000,residential_sale,5,20,hyper_equipped,False,False,1,100,1,500,253,1001,4,False,as_new
10554394,HOUSE,MANOR_HOUSE,Damme,West Flanders,8340,745000,residential_sale,3,0,0,0,False,0,0,0,0,0,283,2,0,good
